;id;created_at;text;sentiment
138;580249;2020-06-19 18:10:39+00:00;@zerohedge Some point soon this class of “investor” will be selling their $AAPL & $MSFT to funnel more money into their sh!tty penny stocks as they fall back to pennies from dollars.  Need the unemployment benefits to cease paying 19-year-olds who live at home to gamble;negative
867;723747;2020-06-30 08:00:23+00:00;So my point here isn’t to approve or disapprove, but federal reserve is NOT buying bonds from $AAPL - i.e it’s not providing debt financing - $AAPl is one of 794 firms (that run a gamut) whose existing debt the fed is purchasing (frankly not that much of btw) in secondary market. https://t.co/QgRIS7UTHp;negative
185;921192;2020-07-15 03:59:58+00:00;#Bajajconsumer looks good range 157 to 150 can test 200 support at 136.#Bse #Nse #nifty #banknifty #hedgefunds #fundmanagers #stocks #equity #trading #Traders #stockstowatch  #StockMarketindia #MarketScreener #stockTips #Charts #technicalanalysis #SwingTrading #mutualfunds #etf https://t.co/Q8Gh6QbH4I;positive
764;148921;2020-04-21 06:50:38+00:00;$AAPL 1-hour view from 4/06 update presented to members at https://t.co/7pgSLh5SPg  pullback completed as a flat structure & resumed higher  #Elliottwave #Trading #Apple https://t.co/Hryzfh471U;neutral
30;682710;2020-06-27 17:20:15+00:00;RT @leadlagreport: Several large corporations are stopping advertising on Facebook either till July or for the whole of this year. If these…;negative
1100;525236;2020-06-15 17:44:24+00:00;RT @leadlagreport: OECD projects the European region’s growth to be worst hit by the pandemic in 2020, while Korea and China (the original…;negative
626;384522;2020-06-02 18:47:04+00:00;$SHOP had good $FB sub numbers today??;neutral
605;375047;2020-06-01 15:26:45+00:00;Keep an eye on the 10 year #yield Down over 7% if it does not go up, I will bet the reversal starts. #StockMarket #stocks #BOOM #bust https://t.co/QkKvuLQBLJ;negative
313;177141;2020-04-23 09:05:09+00:00;$PJP #X5 Retail Group N.V. GDR X5 Earnings Preview 1Q 20 - Profitability under pressure as gross margin normalises: Revenue expected to grow by 15.7% yoy: We expect revenue to amount to RUB 469.4 bn, growing by 15.7%. Net retail sales… https://t.co/1QKnB9pTSk #equity #stocks;positive
471;4287;2020-04-09 17:25:05+00:00;RT @d_kab1: $SPX bearish divergences on all timeframes below 4hour, multiple indicators including MACD/RSI;negative
1284;751812;2020-07-02 14:53:37+00:00;"When we see leaders 

$MSFT $AMZN keep hitting new ATHs

$AAPL near ATH
$NFLX ATH 
... $NVDA   ATH 

what does it mean???

BTD BTD BTD mrkt !";negative
172;99632;2020-04-17 15:28:24+00:00;Talk about a last minute win! 3,000% win overnight!!! Go $GILD, let’s close over $85! #stocks #options #gilead https://t.co/GboCMBfVh1;positive
847;542068;2020-06-16 14:42:01+00:00;RT @247WallSt: Tuesday Top Analyst Upgrades and Downgrades Part 2: $HUM $INTC $KGC $LRCX $MU $MOH $MNTA $NFLX $NEOP $NVDA $QCOM $PETQ $SCCO…;negative
740;932036;2020-07-16 14:11:15+00:00;"$HHT up 25% in 2 days

#stocks #OnlineClasses  $BOXL $LRN https://t.co/4mtdDPCoUh";positive
864;122760;2020-04-19 04:54:25+00:00;"$BLPH jumped 430% on Friday. The next stock we see that might have triple-digit potential is $NOVN

$AYTU $INO $OPK $IBIO $NNVC $MRNA $GILD $AMRN

#stocks #biotech #coronavirus #covid19 #pennystocks #news #novn #blph https://t.co/FevkshNiqP";positive
1197;486847;2020-06-10 12:08:52+00:00;"RT @Lakshmi_888: #SPX $SPX $ES_F $SPY #DOW $YM $NQ #NQ $RUT $DIA #DAX #FTSE #Harmonic #Charts #trading

$SPX update https://t.co/3qmAg34h5c";positive
691;581489;2020-06-19 16:57:21+00:00;"SwingArm Trading.  RED LIGHT / GREEN LIGHT.  

Chart Review.  #ES_F #indices #stocks #Futures #trading #useThinkScript #ThinkOrSwim #education #volumeprofile https://t.co/za2tsyBQ7O";neutral
1189;912875;2020-07-15 16:06:36+00:00;@BullishBearz If this rally is to continue, I think we need some bank participation. I bought some $BAC calls this morning.;positive
114;94997;2020-04-17 20:45:54+00:00;"I think my wife qualifies for a job at Fed as she’s been buying tons of crap since Covid-19 stopped the economy 

$SPX $ES_F $SPY";negative
910;663153;2020-06-25 01:34:54+00:00;"RT @ISABELNET_SA: 🇺🇸 S&P 500

Chart suggesting that the current market rally is not driven by fundamentals, but by the Federal Reserve's li…";neutral
966;40059;2020-04-13 14:24:05+00:00;"RT @MacroCharts: U.S. Economic Uncertainty Index.

History being made: highest spike of all time (35 years of data).

Prior historic spikes…";positive
931;637457;2020-06-24 19:17:21+00:00;I was long $SPX for a bounce but was this last 2 hours .  I’m out .  Peace https://t.co/xYOY1fsfA7;positive
1257;213636;2020-04-27 17:42:08+00:00;"RT @merryjoportell: #BreakingNews
Israeli Hospital to Begin Treating #Coronavirus Patients with Cannabis.

#COVID19 #COVID2019 #cdc #Chines…";neutral
582;619008;2020-06-23 23:07:50+00:00;"RT @axelroark: If you bought $AAPL at today's price, you would need 28 years to see profit based on current estimates. 

This is why I'm no…";negative
552;215327;2020-04-27 15:46:28+00:00;RT @FactSet: $SPX is reporting a decline in earnings of -15.8% for Q1, which would be the largest earnings decline reported by the index si…;negative
860;871757;2020-07-13 21:44:34+00:00;@TheDadInvestor Only one $MSFT;neutral
1010;874877;2020-07-13 18:55:48+00:00;RT @Sandro_power: $AAPL $GOOGL we made good gains following the rules not as much as we wanted to but good gains with skill. If you want to…;positive
275;880036;2020-07-13 14:50:46+00:00;RT @FibroidNetwork: @MeshAwarenessAU @fibroidsupport @MeshCampaign @EmmaHardyMP @HumanHeadline @SharonHodgsonMP @carlheneghan @JackieDP @RC…;neutral
91;46709;2020-04-14 21:45:16+00:00;#NetWire #RAT Targeting Taxpayers is Spreading via Legacy #Microsoft #Excel 4.0 #Macro $MSFT https://t.co/1yvirAzJf4 #Security #INFOSEC #NETSEC #Cybersecurity #APPSEC;neutral
634;893885;2020-07-14 18:32:45+00:00;"Biogen $BIIB Has A Poor #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral; moving average score Poor; #momentum score Poor #stocks #stock #StockMarket #Investment #investing https://t.co/Jj64hrH1R3 https://t.co/aZBpbgGaen https://t.co/vKawDwrcoL";negative
1081;198248;2020-04-25 15:13:53+00:00;Reinsurance Group of America Inc $RGA Receives Consensus Rating of “Hold” from Brokerages https://t.co/O3s9Bq3V6U #stocks;neutral
476;470608;2020-06-09 11:28:12+00:00;"RT @_SeanDavid: Interesting New Facebook Patent: $FB

Allowing general users to turn photos into ads. 

ie. Users would now monetize their…";positive
623;131196;2020-04-20 13:53:05+00:00;@TheStalwart @business be ready for #stocks as well. 2nd wave of sale off is coming now.;positive
694;496995;2020-06-11 18:38:04+00:00;Hey @ATSGinc did you guys just sign a contract with $AMZN or did the market already forget about that? $ATSG $AAWW $CJT.TO @CNBC @jimcramer;negative
1066;686322;2020-06-27 03:23:55+00:00;Get those $V calls ready boys https://t.co/evm9YRnPLj;positive
164;104480;2020-04-17 10:59:07+00:00;$KMX #CarMax Inc. ... Used Auto Industry Sales Likely Have Bottomed, but Profitability Has Not: | https://t.co/rtkdfeEO4F #equity #stocks https://t.co/OrmiBr9ghb;neutral
950;450166;2020-06-08 18:42:55+00:00;"“Gratitude leads to optimism, and a positive attitude is 90% of the game.”  — @LindaRaschke

 #stocks";positive
1178;616149;2020-06-22 08:04:05+00:00;$PIX #Pixium Vision SA Pixium Vision - Restoring eyesight in advanced Dry-AMD: Pixium Vision is developing Prima 2, a potentially breakthrough wireless bionic vision system (BVS) that generates electrical impulses at the retinal bipolar… https://t.co/1R0NViPwVs #equity #stocks https://t.co/QeO17cxG0u;positive
1006;930752;2020-07-16 15:18:13+00:00;Wells Fargo & Co Increases Twilio $TWLO Price Target to $250.00 https://t.co/Eh2YCz2Lza #stocks;positive
1270;39889;2020-04-13 14:32:57+00:00;@SatoshiFlipper $SPX dumping is what could go wrong.;negative
923;815818;2020-07-08 13:10:22+00:00;"Mercury Time-Price Analytics: Daily Algo Bull-Bear Pivots

7-8-20
ES $3144.18
NQ $10556
$SPY $314.45
$QQQ $257.55
$AAPL $374.43
$MSFT $209.81
$JPM $92.89
$XLF $23.00
30 YR Bond 178'30
Crude $40.52

https://t.co/QSS6ySABdL

$SPX #StockMarket #DayTrading #ES_F #stocks #crude #bonds";neutral
1041;488426;2020-06-10 08:47:13+00:00;RT @gvkreddi: Big Bull's portfolio, after being down by 28% in the last quarter ending Mar 2020, is up 12% in this quarter, with some new a…;positive
456;631924;2020-06-23 06:48:32+00:00;FedEx removed its branding from NASCAR's Denny ... $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA #cnbc #foxbusiness #business #money #entrepreneur #trading #investing #investment #stock #stockmarket #forex #crypto #cryptocurrency #Bitcoin #Ethereum #Coinbase #Robinhood https://t.co/oiMjKwmrUl;negative
669;43839;2020-04-13 05:31:52+00:00;@CJ_Johnson17th and $FB;neutral
484;86920;2020-04-16 14:23:14+00:00;"RT @KobeissiLetter: S&P 500: $SPX 2008 VS 2020 COMPARISON.

We see a near identical setup now in a three wave bear market as in 2008.

Bega…";negative
522;57090;2020-04-14 13:15:40+00:00;PayPal, Intuit, Square Get Approval To Give Loans To Small Businesses As Part Of $2T Federal Coronavirus Relief Package $INTU $PYPL $SQ Also $AMZN $FB https://t.co/JdPauIit2T;positive
975;121073;2020-04-19 12:41:05+00:00;"High Risk $ABBV Walks Away From #Allergan 

$aapl $amzn $agn $brk $bhc $ba $cat $ge $gm $hlf $iep $crm $cmg $googl $jnj $wfc $bac $ms $gs $jpm $c $cs $msft $nflx $fb $tst $qsr $hd $tsla $ko $ibm $pep $mnst $abbv $pfe https://t.co/AmOkTdTVFQ";negative
988;12476;2020-04-09 03:59:33+00:00;Wells Fargo & Co Reiterates “Buy” Rating for Abbott Laboratories $ABT https://t.co/aaGdMCBO68 #stocks;positive
1277;773775;2020-07-05 14:48:20+00:00;"$SPX $SPY

Nice coil break to the upside...    measures recent highs https://t.co/Ra9zHrmYIw";positive
1236;39476;2020-04-13 14:55:08+00:00;"We're still looking for someone else who can beat our performances!
Try free for 7 days https://t.co/7sAfbFrPQS
$ZTS
Signal: ** BUY **
Since: 2020-04-06 
Our performance: % 1.55
https://t.co/I9E5whEyqp
#trading
#stocks
#stockstowatch
#stockstotrade
$SPX https://t.co/H4utjJEVM0";positive
281;212353;2020-04-27 19:18:49+00:00;$FB Delta expiration 05/01/2020 #maxpain #options https://t.co/bDhWihGdXA https://t.co/kdT3d7LjyS;neutral
565;713924;2020-06-30 19:58:35+00:00;"David White hosts the Power Trading Hour for Tuesday on @TFNN and discussed $GSX $WKHS $MU $SMH $GLD $AMD $MSFT $TJX and more! #TradingView #Learntotrade #PathofLeastResistance #TFNN #TechnologyInsider #financialeducation
https://t.co/vzYusS88uL https://t.co/zLJ3VqakKg";neutral
1266;482896;2020-06-10 15:37:20+00:00;"TOP TEN Stocks
Result after 29 years : 100'000 became 1'900'551
The unique and solid TOP TEN is only in the stock letter. Get the full insight https://t.co/QOVYdc6R0q
#stocks #StockMarket #stocktips";positive
170;901788;2020-07-14 11:50:20+00:00;RT @CNBC: JPMorgan reported Q2 results that beat analysts’ expectations. Trading revenue surged 79%. https://t.co/KTEVe7ZX2M $JPM https://t…;positive
366;409543;2020-06-04 20:18:38+00:00;"RT @tq_equities: $AAPL closes within previous day's range after lackluster session: https://t.co/7SICEsT52n
Sentiment: Neutral #AAPL #Apple";negative
1210;45070;2020-04-13 00:54:57+00:00;#NOME?;neutral
59;868308;2020-07-12 08:35:07+00:00;Tenaris SA $TS Expected to Post Quarterly Sales of $1.14 Billion https://t.co/VoQrURiDDx #stocks;neutral
949;373202;2020-06-01 17:51:55+00:00;RT @dhovekamp42: @THETECHNICIAN84 $ADAP IPO $17 PT will be easy to do should $GSK / $MRK report favourable first data at #ASCO2020 from its…;positive
814;616914;2020-06-22 05:36:18+00:00;If You're Getting a Second Stimulus Check, It'll Probably Happen by Aug. 8 @themotleyfool #stocks  https://t.co/XGjKWQ9KFr;neutral
418;80577;2020-04-16 20:45:19+00:00;@NorthmanTrader @JeffBezos He going for a trillion $ when $AMZN hits $20,000 a share;positive
1202;917764;2020-07-15 11:51:25+00:00;"Ready to try the crypto “Pi network."" Stanford University PhD graduates made the first phone app that mines currency absolutely free. Because it is beta you need a member to invite. Use code (xcsresources) $nkla $tsla $gnus $xspa $amzn $idex $mark $svte $mvis $ne $idex";positive
709;847698;2020-07-10 13:52:28+00:00;"💪 Wall St Solver Power Rankings 💪
🥇 $AAPL ▪️ Apple Inc.
🥈 $TSLA ▪️ Tesla Inc
🥉 $MSFT ▪️ Microsoft Corporation
Rankings ➡️ https://t.co/Kwu6r1EkES
https://t.co/Kwu6r1EkES";neutral
911;100174;2020-04-17 15:01:31+00:00;RT @ShockExchange: Ignore Joe Burrow. #Opioid Deal Makes Teva's Kare Schultz The Goat https://t.co/svwQeUe70R $TEVA $MNK $ENDP $JNJ #opioid…;negative
723;361303;2020-05-30 17:21:23+00:00;"Below is my referral code for Trading212 🤑💹

Do you want to get a free stock share worth up to £⁠100?

Create a Trading 212 Invest account using this link https://t.co/koQgj5Jyl5 

#freetrade #shares #invest #investing #trading #trading212 #free #money #stocks";positive
660;753457;2020-07-02 13:24:57+00:00;"Join the most profitable trading alerts chatroom also free trial 20 days
https://t.co/waJXnpiwFQ

$MGM $BA $BABA $FB $TSLA $AAL $DKNG $ERI $XSPA $AMZA $BAC $GILD $SHOP $CHWY $UBER $GNUS $HTZ $AAPL $NFLX $USO $PENN $KTOV $IDEX $SPY $MVIS $WLL $GNC $JFIN $HTZ $CIDM $DLOC $WKHS 💖 https://t.co/xYRNykqFEV";neutral
311;867433;2020-07-12 12:53:44+00:00;"RT @JesseCohenInv: 💥Notable #Earnings To Watch This Week (via @eWhispers)💥

Mon: $PEP 
Tues: $JPM $C $WFC $DAL $FAST
Wed: $GS $PNC $BK $UNH…";neutral
448;177041;2020-04-23 09:30:37+00:00;RT @AndreyGodsonn: @andyrao316 Funny how falling companies $DAI $BAC $ERIC are banning $ZM while and successful $FIVN $CRM $ORCL endorsing…;positive
610;153775;2020-04-22 19:32:21+00:00;$BAC is sitting on the 200-month sma and below both the 200-week sma and 2011 rising trendline. Price action is corrective and a new low should be considered. The new low would be create a bullish momentum divergence. A platform for a more impulsive rally. https://t.co/vd9zirBpuu;positive
615;759673;2020-07-03 21:52:40+00:00;"#ORR.96m at 1.51g/t. 7m at 86.39g/t.Main trend 6km. Drilling now a company focused on growth our JV partner. 1.3b cash at hand , process plant already planned at Boto. This has GGP scenario all over it . 3 m cap??.
#AIM.#stockmarket.#stocks.#investing.#mining.#gold. https://t.co/d6QlafvEIQ";positive
359;392742;2020-06-02 01:32:09+00:00;"$es $es_f 4hr chart. Nice consolidation going on, I wouldn't be surprised to see this upward trend break, then get the next leg push higher. Something I am actually looking for. GL $spy $spx I am holding a partial position in 360c $nvda 

$nvda $amzn $ba $aapl $googl $nflx $roku https://t.co/u97Mx4iqCp";positive
149;231110;2020-04-28 14:04:21+00:00;"$SPX 
only 40% gain - small
still just watching..just crazy..";positive
821;227089;2020-04-28 18:44:26+00:00;"RT @PowerLunch: NJ Governor Phil Murphy adding @Merck CEO Ken Frazier to a commission on restarting the economy.
Here's what he said about…";neutral
1195;347864;2020-05-28 01:49:02+00:00;Dow futures up 190 points after blue-chip index rallies back above 25,000 ⁦@CNBC⁩ #Dow #futures #stocks #investing #markets  https://t.co/kjekBzL3AR;positive
1142;189851;2020-04-24 12:52:29+00:00;Cantor Fitzgerald Reaffirms Neutral Rating for Vocera Communications $VCRA https://t.co/TOUK0qHGGs #stocks;neutral
129;394946;2020-06-03 20:43:06+00:00;$XOM breaking out https://t.co/pdCbo8y4pv;negative
992;256730;2020-05-03 20:21:48+00:00;"RT @YellowFringeUS: BREAKING: Buying Airline! Saying One Thing To Shareholders Then 
Buying Airline.. Hmmm 

With Stocks Plunging, Is Now W…";positive
930;241829;2020-04-29 20:21:23+00:00;"RT @CNBCClosingBell: MICROSOFT EARNINGS:
- Revs. Beat $35.02B vs. $33.66B Est.
- EPS Beats $1.40 vs. $1.26 Est.
$MSFT https://t.co/n7C7ZIRP…";neutral
905;589995;2020-06-19 04:23:52+00:00;"Ramco systems is a falling knife⬇️⬇️⬇️

Will go back to where bigbull Kedia entered it..

Next level for buying is 70-75.

#Stock2020 #stockmarkets #stocks";positive
328;805120;2020-07-07 01:43:06+00:00;SP500 Daily Chart https://t.co/tcQACjY2UL 🙋 Bet with $BTC via  ⟶ https://t.co/IZRIXuhFIf √ https://t.co/tWlz9JjcGY;neutral
680;761005;2020-07-03 17:33:21+00:00;RT @freebirdcapital: The greatest driver of inequality today is financial asset #Inflation, which is a direct result of monetary expansion.…;positive
271;216745;2020-04-27 14:10:01+00:00;RT @KimbleCharting: Mining stocks attempting to do something they've failed at for 9-years, a major breakout! Will it be different this tim…;negative
1262;696811;2020-06-29 21:37:24+00:00;RT @MDTrades12: At this rate if everyone bans $FB it will be at aTHs;negative
596;252068;2020-04-29 09:36:40+00:00;@mtmalinen The $SPX is more like a drunken A https://t.co/ZvlPeFJhJF;negative
719;684239;2020-06-27 13:21:42+00:00;"RT @jchatterleyCNN: ""The hate speech is there because it maximizes engagement,"" says @Moonalice, an early Zuckerberg advisor. #Facebook has…";negative
1052;468602;2020-06-09 13:58:05+00:00;$TPUB #Stocks #StockMarket #TribunePublishing reported Q1 EPS on https://t.co/savSNTKlN1 https://t.co/309pyDGLwo;neutral
1180;645132;2020-06-24 11:55:40+00:00;RT @Mephisto731: Braindumping a thread on $SPX, $VIX and vol dynamics prompted by a really nice tweet by @JimmyJude13. Robinhoodies, we're…;positive
1073;742840;2020-07-01 01:33:00+00:00;15 Downsides to Being Rich @themotleyfool #stocks  #rich #disadvantages #getrich #investing #millionaires #millionaire #billionaires #billionaire #wealthy #whoknew? https://t.co/FPQQ122pqs;negative
150;466689;2020-06-09 15:25:03+00:00;Looks like $DGLY has been making a steady move, as Bollingers have expanded. More to come? https://t.co/nbcNj9sUNG #stocks https://t.co/e4E8yaJJLZ;positive
